Law ID,ST,Law Class,Handguns or Long Guns,Effect,Type of Change,Year,Suicides,Homicides,Content,sentiment_score,sentiment_label,s_before,s_after,Sui_Diff,h_before,h_after,Hom_Diff,Num_Laws,State,universl,permit,HuntLic,GunsAmmo,BackChk,avg_own_est
CA1040,CA,background checks,handgun,Restrictive,Implement,1991,6.91,8.74,     Transaction where neither party holds a dealer s license  Where neither party to the transaction holds a dealer s license issued pursuant to Sections   to    inclusive  the parties to the transaction shall complete the sale  loan  or transfer of that firearm through a licensed firearms dealer pursuant to Chapter     ,0.9966667294502258,NEGATIVE,,4.66925925925926,,,4.939629629629629,,4,California,1.0,0.0,0.154076373,-0.019359884,,0.3525190595
CA1047,CA,waiting period,handgun,Restrictive,Modify,1997,5.7,5.87,A dealer  whether or not acting pursuant to Chapter     Within   days of the application to purchase  or  after notice by the department pursuant to Section    within   days of the submission to the department of any correction to the application  or within   days of the submission to the department of any fee required pursuant to Section    whichever is later  ,0.994931161403656,NEGATIVE,6.651666666666667,4.16047619047619,-37.5,8.513333333333334,4.055238095238095,-52.4,2,California,1.0,1.0,0.162568085,-0.844210401,,0.335262937
CA1049,CA,minimum age,long gun,Restrictive,Modify,2019,,,A person licensed under Sections   to    inclusive  shall not sell  supply  deliver  or give possession or control of a firearm to any person under   years of age ,0.9590319395065308,NEGATIVE,4.7492857142857146,,,5.075357142857143,,,1,,,,,,,
CA1050,CA,registration,handgun,Restrictive,Modify,1998,5.5,4.62,Within   days of bringing a handgun  and commencing        any firearm  into this state  a personal firearm importer shall do one of the following   Forward by prepaid mail or deliver in person to the Department of Justice  a report prescribed by the department including information concerning that individual and a description of the firearm in question ,0.9920159578323364,NEGATIVE,6.515714285714287,4.093500000000001,-37.2,8.135714285714286,4.027,-50.5,2,California,1.0,1.0,0.097368633,-1.056209347,,0.198553994
CA1051,CA,registration,long gun,Restrictive,Modify,2014,3.9,3.14,Within   days of bringing a handgun  and commencing        any firearm  into this state  a personal firearm importer shall do one of the following   Forward by prepaid mail or deliver in person to the Department of Justice  a report prescribed by the department including information concerning that individual and a description of the firearm in question ,0.9920159578323364,NEGATIVE,4.942608695652173,3.85,-22.1,5.43,3.52,-35.2,5,California,1.0,1.0,0.146260652,-1.477369406,-1.025822926,0.187158672
CA1056,CA,prohibited possessor,handgun and long gun,Restrictive,Modify,1991,6.91,8.74, A person who has been certified for intensive treatment under Section       or     shall not own  possess  control  receive  or purchase  or attempt to own  possess  control  receive  or purchase  any firearm for a period of five years ,0.9815811514854431,NEGATIVE,,4.66925925925926,,,4.939629629629629,,4,California,1.0,0.0,0.154076373,-0.019359884,,0.3525190595
CA1057,CA,prohibited possessor,handgun and long gun,Restrictive,Implement,1994,6.77,8.91,Sec      Protective order  means an order that includes any of the following restraining orders  whether issued ex parte  after notice and hearing  or in a judgment      A person subject to a protective order  as defined in Section    shall not own  possess  purchase  or receive a firearm or ammunition while that protective order is in effect  Every person who owns  possesses  purchases or receives  or attempts to purchase or receive a firearm or ammunition while the protective order is in effect is punishable pursuant to Section   of the Penal Code ,0.9906954765319824,NEGATIVE,6.983333333333334,4.385833333333333,-37.2,9.183333333333335,4.402083333333334,-52.1,3,California,1.0,1.0,0.173162217,-0.094675562,,0.234772232
CA1058,CA,prohibited possessor,handgun and long gun,Restrictive,Implement,2002,4.5,4.95, Dating relationship  means frequent  intimate associations primarily characterized by the expectation of affection or sexual involvement independent of financial considerations ,0.9625751972198486,POSITIVE,5.918181818181818,3.9612500000000006,-33.1,6.741818181818181,3.9375,-41.6,1,California,1.0,1.0,0.156495978,-1.183212923,-0.98425093,0.207165818
CA1059,CA,prohibited possessor,handgun and long gun,Restrictive,Implement,2004,4.0,4.86,   Any other person related by consanguinity or affinity within the second degree ,0.781150221824646,NEGATIVE,5.695384615384615,3.924285714285714,-31.1,6.4569230769230765,3.807857142857143,-41.0,1,California,1.0,1.0,0.154942574,-1.062389653,-1.171225228,0.2265428045
CA1060,CA,prohibited possessor,handgun and long gun,Restrictive,Implement,2013,3.96,3.35,If no request is made by a law enforcement officer  the relinquishment must occur within   hours of being served the order  either by surrender to a law enforcement officer or sale to a licensed gun dealer  The court may grant an exemption from the relinquishment requirements for a particular firearm if the respondent can show that it is necessary as a condition of continued employment and that the current employer is unable to reassign the respondent to another position where a firearm is unnecessary ,0.9707992076873779,NEGATIVE,4.987272727272726,3.8599999999999994,-22.6,5.524545454545454,3.444,-37.7,3,California,1.0,1.0,0.145863724,-1.434835333,-1.148382111,0.235708797
CA1061,CA,prohibited possessor,handgun and long gun,Restrictive,Implement,2013,3.96,3.35,If no request is made by a law enforcement officer  the relinquishment must occur within   hours of being served the order  either by surrender to a law enforcement officer or sale to a licensed gun dealer  The court may grant an exemption from the relinquishment requirements for a particular firearm if the respondent can show that it is necessary as a condition of continued employment and that the current employer is unable to reassign the respondent to another position where a firearm is unnecessary ,0.9707992076873779,NEGATIVE,4.987272727272726,3.8599999999999994,-22.6,5.524545454545454,3.444,-37.7,3,California,1.0,1.0,0.145863724,-1.434835333,-1.148382111,0.235708797
CA1062,CA,prohibited possessor,handgun and long gun,Restrictive,Implement,2016,3.86,3.69, Beginning        the property or things to be seized are firearms or ammunition or both that are owned by  in the possession of  or in the custody or control of a person who is the subject of a gun violence restraining order that has been issued pursuant to Division       of Title   of Part    if a prohibited firearm or ammunition or both is possessed  owned  in the custody of  or controlled by a person against whom a gun violence restraining order has been issued  the person has been lawfully served with that order  and the person has failed to relinquish the firearm as required by law ,0.9847831130027771,NEGATIVE,4.854400000000001,3.88,-20.1,5.2620000000000005,3.435,-34.7,4,California,1.0,1.0,0.160670983,-1.473129582,-0.898778235,0.2134341575
CA1063,CA,prohibited possessor,handgun and long gun,Restrictive,Implement,2016,3.86,3.69,   that person shall take temporary custody of any firearm or other deadly weapon in plain sight or discovered pursuant to a consensual or other lawful search as necessary for the protection of the peace officer or other persons present ,0.9706051349639893,NEGATIVE,4.854400000000001,3.88,-20.1,5.2620000000000005,3.435,-34.7,4,California,1.0,1.0,0.160670983,-1.473129582,-0.898778235,0.2134341575
CA1064,CA,prohibited possessor,handgun and long gun,Restrictive,Implement,2016,3.86,3.69,  An ex parte order under this chapter shall be issued or denied on the same day that the petition is submitted to the court  unless the petition is filed too late in the day to permit effective review  in which case the order shall be issued or denied on the next day of judicial business in sufficient time for the order to be filed that day with the clerk of the court ,0.9961645603179932,NEGATIVE,4.854400000000001,3.88,-20.1,5.2620000000000005,3.435,-34.7,4,California,1.0,1.0,0.160670983,-1.473129582,-0.898778235,0.2134341575
CA1065,CA,prohibited possessor,handgun and long gun,Restrictive,Implement,2016,3.86,3.69,     Petition  Grounds for issuance  Supporting affidavit  Issuance or denial on same day petition filed    An ex parte order under this chapter shall be issued or denied on the same day that the petition is submitted to the court  unless the petition is filed too late in the day to permit effective review  in which case the order shall be issued or denied on the next day of judicial business in sufficient time for the order to be filed that day with the clerk of the court ,0.9962285757064819,NEGATIVE,4.854400000000001,3.88,-20.1,5.2620000000000005,3.435,-34.7,4,California,1.0,1.0,0.160670983,-1.473129582,-0.898778235,0.2134341575
CA1067,CA,safety training required,handgun,Restrictive,Implement,2003,4.44,4.83,A person shall not do either of the following    Sell  deliver  loan  or transfer any firearm  except an antique firearm  to any person who does not have a valid handgun safety certificate ,0.9962722063064575,NEGATIVE,5.8,3.929333333333333,-32.3,6.5925,3.878,-41.2,1,California,1.0,1.0,0.154670221,-1.104677471,-1.202189231,0.215295922
CA1068,CA,safety training required,long gun,Restrictive,Implement,2015,3.78,3.52,A person shall not do either of the following    Sell  deliver  loan  or transfer any firearm  except an antique firearm  to any person who does not have a valid firearm safety certificate  except that in the case of a handgun  an unexpired handgun safety certificate may be used ,0.992194414138794,NEGATIVE,4.899166666666667,3.873333333333333,-20.9,5.334583333333334,3.52,-34.0,2,California,1.0,1.0,0.145829198,-1.508137086,-1.155857493,0.235507313
CA1072,CA,background checks,handgun,Restrictive,Implement,1994,6.77,8.91,Beginning on the date that is   days after the date of enactment of this subsection and ending on the day before the date that is   months after such date of enactment  it shall be unlawful for any licensed importer  licensed manufacturer  or licensed dealer to sell  deliver  or transfer a handgun to an individual who is not licensed under section    unless     the transferor has received notice from the chief law enforcement officer that the officer has no information indicating that receipt or possession of the handgun by the transferee would violate Federal  State  or local law ,0.9986502528190613,NEGATIVE,6.983333333333334,4.385833333333333,-37.2,9.183333333333335,4.402083333333334,-52.1,3,California,1.0,1.0,0.173162217,-0.094675562,,0.234772232
